filename,true_label,pred_label,confidence,correct,usage,brightness_category,p50,variant,seed,inside_energy,outside_energy,border_ratio,peripheral_attention
08f8838d69bb.jpeg,0,0,0.9994059801101685,True,hold_out,Normal,114.0,adaptive_feather,42,0.7744550921048626,0.22554495907216784,0.2195581789380588,0.19790500181381743
09c8323c612e.jpeg,0,0,0.9822927117347717,True,hold_out,Normal,115.0,adaptive_feather,42,0.7807524701877947,0.2192475298114974,0.1909314099384679,0.17229273942422604
09eeafa9656a.jpeg,2,2,0.9352070689201355,True,hold_out,Bright,144.0,adaptive_feather,42,0.3525504448670172,0.6474495956228897,0.5170879737401507,0.37696619857702796
0a74c92e287c.jpeg,0,0,0.9948223829269409,True,hold_out,ExtremelyDark,61.0,adaptive_feather,42,0.1734559684639725,0.8265442204854931,0.4985201076533551,0.3260681232498937
0a9ec1e99ce4.jpeg,2,2,0.5028532147407532,True,hold_out,VeryDark,70.0,adaptive_feather,42,0.5112723505508495,0.4887276883133021,0.28966833552442756,0.24194228976674184
0afbeeef0ff7.jpeg,0,0,0.9694249033927917,True,hold_out,Dark,107.0,adaptive_feather,42,0.7614807557360848,0.2385191922864479,0.15634879989472025,0.14213460092049288
0b2ea8f268cf.jpeg,0,0,0.9948315024375916,True,hold_out,ExtremelyDark,62.0,adaptive_feather,42,0.6404993910556162,0.3595006089436046,0.2212869734433622,0.1724551186320178
0b3efe669365.jpeg,0,0,0.9945322275161743,True,hold_out,ExtremelyDark,54.0,adaptive_feather,42,0.08411363430356769,0.915886283234512,0.7985454801385377,0.5591304683683251
0b8bdec9d869.jpeg,0,0,0.99781334400177,True,hold_out,Normal,112.0,adaptive_feather,42,0.13661366350749896,0.8633862834484308,0.748831064919324,0.5267275758394431
0c2e2369dfff.jpeg,2,2,0.56471848487854,True,hold_out,Normal,125.0,adaptive_feather,42,0.674793075971309,0.32520685564346563,0.26541261749707035,0.17902197433707084
0ca0aee4d57e.jpeg,2,4,0.48672834038734436,False,hold_out,VeryDark,78.0,adaptive_feather,42,0.974696373105171,0.02530365591044019,0.07363704140310735,0.032550138205020486
0cecc2864b7f.jpeg,0,0,0.993980884552002,True,hold_out,ExtremelyDark,57.0,adaptive_feather,42,0.639607314170845,0.3603927279276354,0.24161970366213043,0.18522789727484293
0da09e3ce8f1.jpeg,2,2,0.9365057349205017,True,hold_out,Bright,138.0,adaptive_feather,42,0.5184397510690314,0.48156030913647613,0.373917208990762,0.26224489262639694
0da321efbce6.jpeg,0,0,0.912605345249176,True,hold_out,ExtremelyDark,56.0,adaptive_feather,42,0.60230420775421,0.3976957922449785,0.2956895589375626,0.22572660930406563
0e0fc1d9810c.jpeg,4,4,0.9961226582527161,True,hold_out,VeryDark,83.0,adaptive_feather,42,0.9927826123838173,0.007217350288409827,0.07486365398577569,0.03256680869039661
0e43c8298fc0.jpeg,0,0,0.9984593391418457,True,hold_out,Normal,126.0,adaptive_feather,42,0.24352521042775513,0.7564747411357157,0.5316913979513251,0.35640329538856896
0e94cd271c00.jpeg,0,0,0.9915369749069214,True,hold_out,VeryDark,78.0,adaptive_feather,42,0.6599892614016488,0.3400107385979881,0.2575622947402589,0.23144517156984593
0eced86c9db8.jpeg,0,0,0.997169554233551,True,hold_out,Normal,123.0,adaptive_feather,42,0.17820185997266974,0.8217981691171055,0.6607065287911559,0.4564616588833293
0eff8eacb2f7.jpeg,2,2,0.48747900128364563,True,hold_out,Dark,97.0,adaptive_feather,42,0.3958080320979002,0.6041919229049998,0.4091720968287801,0.3220580463052065
0f6e645466a2.jpeg,0,0,0.996415376663208,True,hold_out,Dark,96.0,adaptive_feather,42,0.07222595391900634,0.9277741084703369,0.7931196564650179,0.5794223485882604
0fc6829da85b.jpeg,0,0,0.7754456996917725,True,hold_out,ExtremelyDark,40.0,adaptive_feather,42,0.8667640331439438,0.1332360800133814,0.15380035329273842,0.11579135891037777
0fd16b64697e.jpeg,2,3,0.6287644505500793,False,hold_out,VeryDark,81.0,adaptive_feather,42,0.6731502809625626,0.3268497190367051,0.21529579760152773,0.1366744689714407
10de500cf0c5.jpeg,0,0,0.9983013868331909,True,hold_out,Dark,102.0,adaptive_feather,42,0.14464754257824844,0.8553524426288959,0.7063337949955155,0.4928322140118286
10eefba568dd.jpeg,2,2,0.8445820808410645,True,hold_out,Normal,125.0,adaptive_feather,42,0.5220375246956324,0.47796252766728187,0.24279693208321876,0.168769751487915
10fca1abf338.jpeg,4,4,0.6087062954902649,True,hold_out,Dark,103.0,adaptive_feather,42,0.9555779325614641,0.04442209562120323,0.15143563250224895,0.08653322439002241
115e42dd6a81.jpeg,2,2,0.8234664797782898,True,hold_out,Dark,94.0,adaptive_feather,42,0.7388821337848748,0.26111798351264703,0.25185376230938833,0.18383534823483577
12a82fc7d73e.jpeg,2,2,0.37262454628944397,True,hold_out,Dark,94.0,adaptive_feather,42,0.033317460518495545,0.9666825498982206,0.9714810672758195,0.9098932373748836
12ab2f6397f0.jpeg,0,0,0.9890430569648743,True,hold_out,Normal,111.0,adaptive_feather,42,0.7206218572746517,0.27937806521292624,0.23918648078960214,0.21652407080882963
12ce6a1a1f31.jpeg,1,1,0.3875800669193268,True,hold_out,Dark,100.0,adaptive_feather,42,0.6584000061767412,0.34160003871584654,0.4546626379783718,0.3393270665156932
141735b57ec0.jpeg,2,1,0.8105606436729431,False,hold_out,Dark,94.0,adaptive_feather,42,0.7741525759478733,0.2258474102366559,0.366026143140916,0.2730160951365843
1438288bb2e1.jpeg,2,4,0.5342254638671875,False,hold_out,ExtremelyDark,61.0,adaptive_feather,42,0.9106142684755838,0.08938579774064778,0.15670113350850962,0.11456680341697614
14e3f84445f7.jpeg,3,4,0.5734439492225647,False,hold_out,Dark,103.0,adaptive_feather,42,0.9845710101908133,0.015428920066333387,0.0659858381140548,0.03189993340777905
15528e740543.jpeg,2,2,0.8290539979934692,True,hold_out,Normal,109.0,adaptive_feather,42,0.5060016950001922,0.4939981996019005,0.4078531190534081,0.33718712864961087
15b21c80cc31.jpeg,0,0,0.9875208139419556,True,hold_out,Normal,128.0,adaptive_feather,42,0.715564323153761,0.2844357211022928,0.21948956365604375,0.20193662305006174
164cd5a3a6cd.jpeg,0,0,0.9996577501296997,True,hold_out,ExtremelyDark,65.0,adaptive_feather,42,0.8007593544883823,0.19924061618687638,0.22427124639619975,0.1654997449020576
16ce555748d8.jpeg,4,4,0.9787529706954956,True,hold_out,Normal,112.0,adaptive_feather,42,0.8280055802938197,0.1719944927456889,0.1768703477419978,0.12962967536932812
178412895d5e.jpeg,0,0,0.9717332720756531,True,hold_out,Dark,101.0,adaptive_feather,42,0.07485804113079926,0.9251419588688209,0.7844754791442267,0.5703209088771807
17f6c7072f61.jpeg,0,0,0.9999641180038452,True,hold_out,Normal,123.0,adaptive_feather,42,0.7802968762305345,0.21970300526951708,0.234193918564231,0.21043502279231383
18af532e7e1e.jpeg,2,2,0.9422320127487183,True,hold_out,ExtremelyDark,54.0,adaptive_feather,42,0.6590651662021274,0.340934872834111,0.2597824494174485,0.20180956316089532
18ce0cdc473d.jpeg,0,0,0.9937926530838013,True,hold_out,Normal,117.0,adaptive_feather,42,0.9194450810660839,0.08055494618238362,0.16916487266529054,0.1339879264505826
1943983492e5.jpeg,2,2,0.7753466963768005,True,hold_out,Normal,129.0,adaptive_feather,42,0.3782832517517459,0.6217168224027114,0.46246688564469574,0.33364920288318684
194814669fee.jpeg,1,2,0.5724229216575623,False,hold_out,VeryDark,81.0,adaptive_feather,42,0.5603359706225572,0.4396639362556252,0.29874012986268855,0.22683217314419296
19e350c7c83c.jpeg,1,1,0.8464260697364807,True,hold_out,Normal,120.0,adaptive_feather,42,0.6226465057884266,0.3773535619017824,0.386353224448489,0.29017295223103773
1a03a7970337.jpeg,1,1,0.9380059838294983,True,hold_out,Dark,100.0,adaptive_feather,42,0.6385604782200441,0.36143949903537814,0.4287532027743423,0.32120051285668416
1ae8c165fd53.jpeg,2,2,0.7090702056884766,True,hold_out,Dark,107.0,adaptive_feather,42,0.43071036937463814,0.5692895911047514,0.36377069840406945,0.26089300485318173
1b4625877527.jpeg,2,2,0.727488100528717,True,hold_out,Dark,101.0,adaptive_feather,42,0.4249730648190288,0.5750268805451566,0.3709530226583808,0.2633005102481413
1b8ad0afe9fb.jpeg,2,2,0.5518906116485596,True,hold_out,Normal,120.0,adaptive_feather,42,0.6890282886083396,0.3109716819558901,0.21460284490087653,0.174195177734822
1c13a1483f4a.jpeg,0,0,0.9919316172599792,True,hold_out,Normal,109.0,adaptive_feather,42,0.6241364770129904,0.3758636480545153,0.346922300969046,0.3145800754008498
1c4f3aa4df06.jpeg,4,4,0.5967023968696594,True,hold_out,Normal,121.0,adaptive_feather,42,0.9292211556147733,0.07077885930045207,0.1595790781629439,0.09501019562728466
1c578b72d7b3.jpeg,2,2,0.6764692068099976,True,hold_out,VeryDark,76.0,adaptive_feather,42,0.19096533979567232,0.809034592479881,0.6337072292068999,0.5208400493071123
1ca62b3e4fd3.jpeg,0,0,0.9985226988792419,True,hold_out,ExtremelyDark,63.0,adaptive_feather,42,0.813007439312068,0.1869925727289022,0.18897840566191035,0.14675712581507946
1ca91751be4d.jpeg,0,0,0.9987239241600037,True,hold_out,Normal,122.0,adaptive_feather,42,0.783355003430202,0.21664504557079747,0.19790221618472145,0.17755263288093157
1caba2fb38f6.jpeg,0,0,0.9645959734916687,True,hold_out,Dark,87.0,adaptive_feather,42,0.5998331669834505,0.40016679424302415,0.329236987286157,0.2999264980219512
1cb6961d141c.jpeg,0,0,0.9989392161369324,True,hold_out,Normal,116.0,adaptive_feather,42,0.2158711822787931,0.784128674747955,0.5628680853006477,0.37834741463840177
1d0b93317aa8.jpeg,0,0,0.9997451901435852,True,hold_out,ExtremelyDark,51.0,adaptive_feather,42,0.2151653941438536,0.7848347749244253,0.48358790897156306,0.30842070558673973
1d55e689cf84.jpeg,2,2,0.48343831300735474,True,hold_out,Normal,125.0,adaptive_feather,42,0.4998872025632829,0.500112761763173,0.4029380978411899,0.30810824774519713
1db18bdd43aa.jpeg,2,2,0.5495507121086121,True,hold_out,ExtremelyDark,57.0,adaptive_feather,42,0.47794329922382417,0.5220567007757307,0.3101406759441319,0.25111194454131613
1df0a4c23c95.jpeg,0,0,0.999176561832428,True,hold_out,Dark,89.0,adaptive_feather,42,0.1739729322898154,0.8260269645361771,0.5801934799481983,0.395874798798347
1e9224ccca95.jpeg,4,4,0.7394521832466125,True,hold_out,VeryDark,84.0,adaptive_feather,42,0.9981616710353554,0.0018383378040430973,0.044569873615769806,0.018405337747822336
1f15ca672675.jpeg,0,0,0.9995193481445312,True,hold_out,VeryDark,73.0,adaptive_feather,42,0.17095109222819654,0.8290488928438619,0.5049379640397478,0.33695047854953897
1f63d44d9e3c.jpeg,2,2,0.4213870167732239,True,hold_out,Normal,123.0,adaptive_feather,42,0.6736903345559657,0.32630963481035835,0.2896182349870022,0.25983879700990775
2017cd92c63d.jpeg,4,4,0.8742110729217529,True,hold_out,VeryDark,80.0,adaptive_feather,42,0.9388356127721087,0.06116429235770539,0.1253039763442447,0.08707673299848173
201f6e10c108.jpeg,0,0,0.9986631870269775,True,hold_out,Bright,131.0,adaptive_feather,42,0.7169093270524204,0.28309074117999494,0.26833260132054476,0.24279980675358814
203275daf46d.jpeg,2,1,0.7565892934799194,False,hold_out,VeryDark,82.0,adaptive_feather,42,0.6958625890773923,0.3041373333649418,0.41636171843745273,0.31667758547170544
20688cb25704.jpeg,2,1,0.9071464538574219,False,hold_out,Dark,94.0,adaptive_feather,42,0.7311410662601092,0.2688589628671182,0.35865434016519876,0.26770279827440974
207a580de0ea.jpeg,2,2,0.6779953241348267,True,hold_out,Dark,90.0,adaptive_feather,42,0.41634160947900156,0.5836583086301618,0.4601274042698042,0.3294996726084188
20d5fdd450ae.jpeg,4,3,0.3226054608821869,False,hold_out,Dark,105.0,adaptive_feather,42,0.5706998375362529,0.42930008244732576,0.3177553509004279,0.2180117122168767
210bfe0127c6.jpeg,0,0,0.993040919303894,True,hold_out,VeryDark,77.0,adaptive_feather,42,0.903131870288852,0.09686807167036939,0.18431202017169446,0.14450755874522866
222d0ac042b4.jpeg,2,2,0.4427471458911896,True,hold_out,Dark,105.0,adaptive_feather,42,0.534502810089287,0.4654972357114881,0.27531767216054603,0.2317646025507711
226c6ceb9185.jpeg,0,0,0.9997276663780212,True,hold_out,ExtremelyDark,53.0,adaptive_feather,42,0.28205212699960497,0.7179478898903559,0.45268830513866437,0.29004426179101656
234399352d36.jpeg,2,2,0.7676361203193665,True,hold_out,Dark,107.0,adaptive_feather,42,0.5089040118806453,0.4910959881188948,0.35924332607915654,0.2500696597512742
2399d68d407f.jpeg,0,0,0.9958409667015076,True,hold_out,Dark,105.0,adaptive_feather,42,0.09930559821573307,0.9006943756949923,0.7721229481502891,0.5517691344052977
2408799a09b2.jpeg,0,0,0.9998664855957031,True,hold_out,Normal,111.0,adaptive_feather,42,0.8056595623205566,0.19434061945880884,0.20019282235719127,0.17975982342578492
240b25a7debe.jpeg,0,0,0.9999419450759888,True,hold_out,ExtremelyDark,65.0,adaptive_feather,42,0.7540638835188386,0.24593613619598037,0.18416908655024108,0.13808401418804395
246e4506824a.jpeg,2,2,0.9846787452697754,True,hold_out,Normal,120.0,adaptive_feather,42,0.6764249182999501,0.32357503579153574,0.211938617509162,0.1372841756705736
248dec89b3a2.jpeg,0,0,0.9980043768882751,True,hold_out,Dark,101.0,adaptive_feather,42,0.16841178376670998,0.8315881848220541,0.6095306709647416,0.41721952100135756
24b87f744598.jpeg,3,3,0.543124794960022,True,hold_out,Normal,117.0,adaptive_feather,42,0.618828862640306,0.38117117013736396,0.33319716937122207,0.2298088637227898
254052cf3e48.jpeg,4,1,0.5808821320533752,False,hold_out,Dark,93.0,adaptive_feather,42,0.7876342915952679,0.2123657803472731,0.35940435214866656,0.24147786904412477
25b4080f598b.jpeg,0,0,0.9971211552619934,True,hold_out,Normal,116.0,adaptive_feather,42,0.1395868858196891,0.8604131797794777,0.6746717954365271,0.4673067840288775
25e9fd872182.jpeg,1,1,0.6475886106491089,True,hold_out,Dark,87.0,adaptive_feather,42,0.5794901122674785,0.4205098415226617,0.7165371213292795,0.5761194479665516
261c6bd63bff.jpeg,2,2,0.7696198225021362,True,hold_out,VeryDark,78.0,adaptive_feather,42,0.5015058762656641,0.49849416633732985,0.28780099512581,0.2183590567619171
266fbefa58fb.jpeg,0,0,0.9948659539222717,True,hold_out,Normal,113.0,adaptive_feather,42,0.7004488997941901,0.2995512097679391,0.23656190854557088,0.21377911323686394
2735be026d44.jpeg,2,2,0.7060810923576355,True,hold_out,Dark,91.0,adaptive_feather,42,0.5864365386565932,0.4135634163781619,0.41432832630284444,0.3103670735664235
27f82ada84ac.jpeg,0,0,0.9669713377952576,True,hold_out,ExtremelyDark,49.0,adaptive_feather,42,0.6397549675417764,0.36024503245738665,0.21197823657799428,0.1646093183222112
282bc792d23a.jpeg,2,2,0.3453063666820526,True,hold_out,Dark,102.0,adaptive_feather,42,0.40385310500494437,0.5961467958828761,0.3397611141156564,0.2403070523968151
28824d12d31d.jpeg,2,2,0.7303576469421387,True,hold_out,Normal,114.0,adaptive_feather,42,0.5747493291114923,0.42525064236012766,0.37230402709170285,0.2604621314720531
289a47dcbb82.jpeg,0,0,0.9989639520645142,True,hold_out,Dark,94.0,adaptive_feather,42,0.17813439734635936,0.8218655695523984,0.5630448585779607,0.3819731910293041
2923971566fe.jpeg,0,1,0.9027331471443176,False,hold_out,Dark,104.0,adaptive_feather,42,0.7291342817224744,0.2708657182767424,0.35432021802357955,0.2641802526072792
29580bed2f7d.jpeg,2,4,0.38548555970191956,False,hold_out,Normal,121.0,adaptive_feather,42,0.9652936945505024,0.03470641114323213,0.07505776603841045,0.04812184411685802
295fdc964f6e.jpeg,2,2,0.4327361583709717,True,hold_out,Dark,90.0,adaptive_feather,42,0.5542977754965053,0.4457022906797085,0.3484120168543933,0.2648381053391926
2a08ed6bbcbc.jpeg,1,1,0.7849407196044922,True,hold_out,Normal,123.0,adaptive_feather,42,0.7517989988560666,0.2482010865333088,0.38194334805802266,0.2825491908270653
2a2a6435f7f3.jpeg,0,0,0.8680059909820557,True,hold_out,Dark,108.0,adaptive_feather,42,0.44960572168702645,0.5503943664997536,0.33506685829915644,0.309909783343082
2af1bf226f51.jpeg,2,2,0.8351765275001526,True,hold_out,VeryDark,70.0,adaptive_feather,42,0.612709957831486,0.38729007598453535,0.2815864334424388,0.2184360711122712
2b074afdf626.jpeg,2,1,0.9219374060630798,False,hold_out,Dark,101.0,adaptive_feather,42,0.7031477738346562,0.2968521074606469,0.3903345260496618,0.29179448521611684
2b2f5a0f880d.jpeg,0,0,0.9778496026992798,True,hold_out,Dark,106.0,adaptive_feather,42,0.12511680220371374,0.874883151749152,0.7202225875840388,0.5075942655880249
2c1d5be654dd.jpeg,2,2,0.6602452397346497,True,hold_out,VeryDark,77.0,adaptive_feather,42,0.5311165511866258,0.46888340539729295,0.36387586637460106,0.27570481589533163
2c827005b8f8.jpeg,0,0,0.9993676543235779,True,hold_out,Normal,124.0,adaptive_feather,42,0.8151557734499519,0.1848443477847522,0.19360866513721345,0.17612135746299507
2cfe8703f265.jpeg,0,0,0.8387811779975891,True,hold_out,VeryDark,77.0,adaptive_feather,42,0.9601399552022571,0.0398600338611309,0.06855516250087315,0.05518700965038273
2d3f4094c08a.jpeg,0,0,0.9982876181602478,True,hold_out,Dark,102.0,adaptive_feather,42,0.1455112048390707,0.8544887508675899,0.682842340800204,0.4767425684990298
2d552318eb07.jpeg,2,2,0.9102575778961182,True,hold_out,VeryDark,84.0,adaptive_feather,42,0.5336525921440846,0.46634740785537543,0.3723741399561575,0.3099187331555626
2dc647e00ad3.jpeg,0,0,0.9996711015701294,True,hold_out,ExtremelyDark,55.0,adaptive_feather,42,0.8059428107323655,0.1940572339247412,0.2247141444753191,0.17353565120729367
2ecbc2e3f239.jpeg,1,1,0.5145968794822693,True,hold_out,VeryDark,83.0,adaptive_feather,42,0.7828757577475457,0.21712415095954263,0.35051416076023517,0.2580094360200472
2f143453bb71.jpeg,0,0,0.9970768690109253,True,hold_out,VeryDark,70.0,adaptive_feather,42,0.8537751625227942,0.1462248837316379,0.17036545777796125,0.1366575668398143
2f2e1949ad56.jpeg,1,1,0.9095895886421204,True,hold_out,Dark,98.0,adaptive_feather,42,0.6616065138384842,0.3383934466042599,0.4589640295179656,0.3482497013112909
2f42e20db938.jpeg,3,2,0.39924243092536926,False,hold_out,VeryDark,82.0,adaptive_feather,42,0.4908576890376366,0.5091423507905569,0.42112028237228816,0.353095615306788
2fdfb80ea53c.jpeg,0,0,0.9976860284805298,True,hold_out,Normal,126.0,adaptive_feather,42,0.7241540013454635,0.2758459986540548,0.25657924735279475,0.23230197336484168
2fdffb6160a6.jpeg,2,2,0.6284874677658081,True,hold_out,Dark,101.0,adaptive_feather,42,0.6150609827184803,0.38493901728111307,0.2837653452428435,0.21504826456848528
3132556f5352.jpeg,0,0,0.9891357421875,True,hold_out,Dark,107.0,adaptive_feather,42,0.7412648767237644,0.2587351807904128,0.18388468654069212,0.16645569433625954
31360e44ac64.jpeg,0,0,0.9947620034217834,True,hold_out,ExtremelyDark,58.0,adaptive_feather,42,0.8063860066670981,0.19361395460132205,0.21641923427087523,0.16484397129000217
31616ff6b53b.jpeg,3,3,0.5349286198616028,True,hold_out,Dark,97.0,adaptive_feather,42,0.5890542130231642,0.4109457869764007,0.3803367250411194,0.2892898417978191
3178559fbf57.jpeg,0,0,0.9997428059577942,True,hold_out,Normal,126.0,adaptive_feather,42,0.6559965068022676,0.34400353169581144,0.33133150965387265,0.30488332846408456
31b5d6fb0256.jpeg,2,2,0.5505942106246948,True,hold_out,VeryDark,70.0,adaptive_feather,42,0.4640501100121162,0.5359499208332942,0.24755548248103623,0.19178449878540688
3286073a976e.jpeg,0,0,0.9273526668548584,True,hold_out,ExtremelyDark,64.0,adaptive_feather,42,0.7255066204788445,0.2744934093888689,0.18419700638141462,0.14017652360012542
338326891d84.jpeg,0,0,0.986721396446228,True,hold_out,Dark,87.0,adaptive_feather,42,0.15565442871582888,0.8443455369154692,0.6474280774680907,0.4457840077446228
33b978734eab.jpeg,0,0,0.995724081993103,True,hold_out,ExtremelyDark,54.0,adaptive_feather,42,0.19712386694656675,0.802876133053127,0.5045071368775932,0.32048875231315893
3435fd8675a2.jpeg,3,4,0.9140487313270569,False,hold_out,Dark,94.0,adaptive_feather,42,0.8459326578930758,0.154067325603451,0.21257166120063178,0.17132195743580003
345b1f0abbba.jpeg,0,0,0.9998003840446472,True,hold_out,VeryDark,82.0,adaptive_feather,42,0.8575649652811351,0.14243499454304925,0.218262116348489,0.1742229122560693
3461dc601cc2.jpeg,1,2,0.6161630749702454,False,hold_out,Dark,101.0,adaptive_feather,42,0.7272337541948781,0.2727663091472408,0.15715404277410247,0.1288492315254203
35362d43e753.jpeg,0,0,0.9950283169746399,True,hold_out,Bright,141.0,adaptive_feather,42,0.7841111325070977,0.2158888400453835,0.25043763640131195,0.2290162402745241
356304d15a5c.jpeg,0,0,0.9487552046775818,True,hold_out,Dark,89.0,adaptive_feather,42,0.67293868339508,0.3270612343150657,0.2818309230167626,0.25373025794132653
35d6c4c50072.jpeg,1,2,0.6869733333587646,False,hold_out,Dark,92.0,adaptive_feather,42,0.3668158699995418,0.6331842018541545,0.5779755321550503,0.4575045847325174
3601dac9bed7.jpeg,0,0,0.999995231628418,True,hold_out,ExtremelyDark,67.0,adaptive_feather,42,0.8488522669736835,0.15114764502566144,0.2032649927803286,0.16224093421546482
36041171f441.jpeg,1,1,0.8661547303199768,True,hold_out,Normal,129.0,adaptive_feather,42,0.7768029624287177,0.22319701245333923,0.3247514734786282,0.24171001106944554
36a1e3c780a0.jpeg,2,3,0.4437505006790161,False,hold_out,Dark,86.0,adaptive_feather,42,0.8416838645462543,0.15831616721019576,0.13454526986812296,0.0923770013481443
36e4b704b905.jpeg,0,0,0.8184667229652405,True,hold_out,ExtremelyDark,55.0,adaptive_feather,42,0.5173913820889501,0.48260865242876505,0.2664049965677512,0.20953151302860026
36ec36c301c1.jpeg,2,2,0.8628100156784058,True,hold_out,Dark,89.0,adaptive_feather,42,0.3306150735764959,0.6693847874246756,0.43334833445182813,0.3138435803905468
3732de8b416f.jpeg,0,0,0.9998359680175781,True,hold_out,Dark,91.0,adaptive_feather,42,0.9215321913796266,0.07846785434222381,0.15481285220292093,0.12279018958959062
37c523296d42.jpeg,0,0,0.9925934672355652,True,hold_out,Normal,110.0,adaptive_feather,42,0.6980153051196588,0.3019846948798719,0.25076490059426393,0.22734308575011408
383e72af1955.jpeg,3,2,0.7661662697792053,False,hold_out,Normal,110.0,adaptive_feather,42,0.39826214603893956,0.6017378235612784,0.29564864225061616,0.23386730338359715
388f12e8df0b.jpeg,2,2,0.5725300908088684,True,hold_out,Normal,122.0,adaptive_feather,42,0.31029348713960647,0.6897065128598642,0.5756501042209388,0.4223198923255075
38b9bb961847.jpeg,1,2,0.41785329580307007,False,hold_out,Normal,116.0,adaptive_feather,42,0.8697061744638852,0.1302936869923544,0.16526862082586508,0.1451312692519111
38c7153457e2.jpeg,0,0,0.9995050430297852,True,hold_out,Dark,98.0,adaptive_feather,42,0.6695645452513778,0.33043539524403115,0.3177353225428741,0.28680034214986005
3a1d3ce00f0c.jpeg,2,1,0.5399506688117981,False,hold_out,ExtremelyDark,56.0,adaptive_feather,42,0.9603195819717837,0.039680489670447606,0.14071188868510304,0.07908955869696847
3a4cfea0a766.jpeg,0,0,0.9987863898277283,True,hold_out,Normal,121.0,adaptive_feather,42,0.7970248820610458,0.20297513954254925,0.2249753092803438,0.20485822772611414
3a643599f852.jpeg,0,0,0.9409319758415222,True,hold_out,ExtremelyDark,54.0,adaptive_feather,42,0.05940395144464719,0.9405961031040133,0.8192963091809897,0.5869452828748487
3ac3fbfca7d4.jpeg,4,4,0.9001871347427368,True,hold_out,Bright,143.0,adaptive_feather,42,0.9985469771686991,0.001453035040183864,0.034807459134643406,0.012768597876039511
3b4a5fcbe5e0.jpeg,4,4,0.8287925720214844,True,hold_out,ExtremelyDark,65.0,adaptive_feather,42,0.7624433249591418,0.2375566750396079,0.28466604048961647,0.17932332091360345
